cnpj_fornecedor;nome_fornecedor;cod_produto_xml;descricao_produto_xml;id_sistema_sugerido;descricao_sistema_sugerida;CONFIRMAR_ID_SISTEMA
501618000640;SESTINI MERCANTIL LTDA;076226-04;MOCH 2 COMP CAPRICHO CLASS - COSMIC PATCHES;;;
501618000640;SESTINI MERCANTIL LTDA;076229-10;MOCH G CAPRICHO ACADEMY - VERDE MILITAR;;;
501618000640;SESTINI MERCANTIL LTDA;075684-21;ESTOJO ESPECIAL PAUL FRANK - LIGHT GOLD;1037794;ESTOJO ESPECIAL PAUL FRANK;1037794
501618000640;SESTINI MERCANTIL LTDA;075766-28;ESTOJO ESPECIAL PAUL FRANK T03 - ESMERALDA;1037794;ESTOJO ESPECIAL PAUL FRANK;1037794
501618000640;SESTINI MERCANTIL LTDA;075766-78;ESTOJO ESPECIAL PAUL FRANK T03 - PINK BLUSH;1037794;ESTOJO ESPECIAL PAUL FRANK;1037794
501618000640;SESTINI MERCANTIL LTDA;075766-01;ESTOJO ESPECIAL PAUL FRANK T03 - PRETO;1037794;ESTOJO ESPECIAL PAUL FRANK;1037794
501618000640;SESTINI MERCANTIL LTDA;066342-00;MOCHTE G JUJUTSU M ANIME - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066344-00;LANCH P JUJUTSU M ANIME - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066284-00;MOCHTE G MINECRAFT M FUNTAGE - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066286-00;LANCH P MINECRAFT M FUNTAGE - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066330-00;MOCHTE G PJ MASKS M POWER HEROES - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066332-00;LANCH P PJ MASKS M POWER HEROES - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066381-00;MOCHTE G MEU MALVADO FAVORITO 4 M - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066383-00;LANCH P MEU MALVADO FAVORITO 4 M - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066162-00;MOCHTE G JURASSIC M BATTLE - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066164-00;LANCH P JURASSIC M BATTLE - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066028-00;MOCHTE G SESTINI Y STAR - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066030-00;LANCH ESPECIAL SESTINI Y STAR - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066017-00;ESTOJO 2 COMP SESTINI GIRLS - HOLOGRAFICO;;;
501618000640;SESTINI MERCANTIL LTDA;066081-00;MOCHTE G JURASSIC X - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066083-00;LANCH G JURASSIC X - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066101-00;MOCH G SESTINI M PLUS SKATE - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066102-00;LANCH P SESTINI M PLUS SKATE - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066376-00;MOCHTE G SESTINI M PLUS DINO - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066378-00;LANCH P SESTINI M PLUS DINO - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066165-00;MOCHTE G JURASSIC M PLUS RIVALS - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066167-00;LANCH P JURASSIC M PLUS RIVALS - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066166-00;MOCH G JURASSIC M PLUS RIVALS - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066195-00;MOCHTE G MINIONS M PLUS TWEEN COLLEGE - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066226-00;MOCH G PJ MASKS M PLUS - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066257-00;MOCHTE G SESTINI X ROCK - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066259-00;LANCH ESPECIAL SESTINI X ROCK - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066297-00;MOCH G MINECRAFT X CAMOTERRA - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066390-00;MOCHTE G SESTINI Y DREAMS - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066392-00;LANCH G 2 COMP SESTINI Y DREAMS - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;076087-01;MOCH 2 COMP CAPRICHO GENERATION - PRETO;;;
501618000640;SESTINI MERCANTIL LTDA;076088-01;ESTOJO ESPECIAL CAPRICHO GENERATION - PRETO;;;
501618000640;SESTINI MERCANTIL LTDA;076183-01;MOCH CAPRICHO GENERATION - PRETO;;;
501618000640;SESTINI MERCANTIL LTDA;076067-01;MOCH 2 COMP CAPRICHO HYPE - PRETO;;;
501618000640;SESTINI MERCANTIL LTDA;076067-06;MOCH 2 COMP CAPRICHO HYPE - GREEN SEA;;;
501618000640;SESTINI MERCANTIL LTDA;076067-61;MOCH 2 COMP CAPRICHO HYPE - ROSE;;;
501618000640;SESTINI MERCANTIL LTDA;076068-01;ESTOJO ESPECIAL CAPRICHO HYPE - PRETO;;;
501618000640;SESTINI MERCANTIL LTDA;076068-06;ESTOJO ESPECIAL CAPRICHO HYPE - GREEN SEA;;;
501618000640;SESTINI MERCANTIL LTDA;075952-48;BOLSA TRANSVERSAL M PAUL FRANK T03 - AMEIXA;;;
501618000640;SESTINI MERCANTIL LTDA;076193-04;MOCH G PSG M01 - PARIS AZUL;;;
501618000640;SESTINI MERCANTIL LTDA;066406-00;MOCHTE M SESTINI X KIDS DOG 4 - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066408-00;LANCH ESPECIAL SESTINI X KIDS DOG 4 - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066402-00;MOCHTE M SESTINI X KIDS CAT 4 - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;066404-00;LANCH ESPECIAL SESTINI X KIDS CAT 4 - COLORIDO;;;
501618000640;SESTINI MERCANTIL LTDA;020901-01;MOCH G SLIM NOTEBOOK 15 SESTINI ELEGANCE - PRETO;;;
501618000640;SESTINI MERCANTIL LTDA;020900-13;MOCH G 2 COMP NOTEBOOK 15 SESTINI ELEGANCE - NUDE;;;
501618000640;SESTINI MERCANTIL LTDA;020939-01;MOCH G 2 COMP NOTEBOOK 15,6 SESTINI HYDROBLOCK WORK - PRETO;;;
501618000640;SESTINI MERCANTIL LTDA;020937-01;MOCH G 2 COMP NOTEBOOK 15,6 SESTINI CONNECT - PRETO;;;
501618000640;SESTINI MERCANTIL LTDA;020936-01;MOCH G NOTEBOOK 15,6 SESTINI CONNECT - PRETO;;;
501618000640;SESTINI MERCANTIL LTDA;020907-01;PASTA EXECUTIVA NOTEBOOK 15 SESTINI LIV II - PRETO;;;
501618000640;SESTINI MERCANTIL LTDA;020907-13;PASTA EXECUTIVA NOTEBOOK 15 SESTINI LIV II - NUDE;;;
501618000640;SESTINI MERCANTIL LTDA;020909-21;MOCH G 2 COMP NOTEBOOK 15 SESTINI ACTIVE F - CANELA;;;
501618000640;SESTINI MERCANTIL LTDA;020909-01;MOCH G 2 COMP NOTEBOOK 15 SESTINI ACTIVE F - PRETO;;;
501618000640;SESTINI MERCANTIL LTDA;020913-01;MOCH G NOTEBOOK 15 SESTINI ACTIVE IV - PRETO;;;
501618000640;SESTINI MERCANTIL LTDA;020755-01;MOCH G 2 COMP LAPTOP SESTINI PRIME - PRETO;;;
501618000640;SESTINI MERCANTIL LTDA;020917-01;MOCH G NOTEBOOK 15 SESTINI SCARF III - PRETO;;;
9176237000100;ROTOPLAST IND. DE CLIMATIZADORES LTDA;2639587;VENT. EVAP. ROTO 52 PORTATIL M/F 220 V;;;
9176237000100;ROTOPLAST IND. DE CLIMATIZADORES LTDA;2635894;VENT. EVAP. ROTO 46 PORTATIL M/F 220V;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10147;MARCA-TEXTO 2 EM 1 PERFUMADO FOOD TRENDS - DISPLAY C/ 24 UND LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10148;MARCA-TEXTO HELLO KITTY E AMIGOS - ESTOJO C/ 4 CORES LEOARTE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10178;MINI CORRETIVO CANETA 4ML CORPO COLORIDO - DISPLAY C/ 12 UND JOCAR OFFICE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10187;TESOURA ESCOLAR DUPLA TANDEM COLOR JOY - BLISTER C/ 1 UND LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10192;MINI BORRACHA FORMATO DINO - CAIXA C/ 12 BLISTERS CORES SORTIDAS LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10197;BORRACHA COM LAPIS URSINHOS - POTE C/ 30 UND LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10227;GUACHE EM BASTAO - CAIXA C/ 6 CORES LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10238;GUACHE BISNAGA PONTA PINCEL - BLISTER C/ 5 UND 25 ML CADA LEO&amp,LEO;1036374;GUACHE BISNAGA PONTA PINCEL - BLISTER COM 5 UNIDADES;1036374
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10245;COLA BASTAO SECOU, SUMIU 5GRAMAS - DISPLAY C/ 24 UND LEO&amp,LEO;1036441;COLA BASTAO SECOU, SUMIU 5 GRAMAS LEO E LEO;1036441
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10263;HIDROCOR MAGIC TIP - ESTOJO 12 CORES LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10291;FITA CORRETIVA 6MX5MM FOOD TRENDS FORMATO PIRULITO - POTE C/ 12 UND LEOARTE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10307;CANETA APAGAVEL GEL 0.7 AZUL/PRETA/VERMELHA - DISPLAY C/ 12 UND JOCAR OFFICE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10344;LAPIS DE COR APAGAVEL BIG COLOR JOY - CAIXA C/ 12 CORES SEXTAVADO LEO&amp,LEO;1036920;LAPIS DE COR APAGAVEL COM 12 CORES BAZZE;1036920
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10553;APONTADOR LABIRINTO C/ DEPOSITO DOIS FUROS - DISPLAY C/ 12 UND LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10554;APONTADOR DE MONTAR SURPRESA ANIMAIS UM FURO - DISPLAY C/ 12 UND LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10565;CANETA ESF. WOW FUN 0.7 AZUL - POTE C/ 30 UNID. JOCAR OFFICE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10573;LAPIS GRAFITE HB BIG TRIANGULAR COLOR JOY - POTE C/ 36UND LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10589;TESOURA ESCOLAR SEM PONTA LEO&amp,LEO - DISPLAY C/ 12 UNID. LEO&amp,LEO;1021595;TESOURA ESCOLAR SEM PONTA INOX LEO E LEO;1021595
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10603;GUACHE NEON CAIXA C/6 CORES 15ML POR POTE - LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10604;GUACHE PASTEL CAIXA C/6 CORES 15ML POR POTE - LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10605;HIDROCOR TONS PASTEL - ESTOJO C/ 12 UND LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;10607;MINHA PRIMEIRA HIDROCOR EXTRA BIG - CAIXA C/ 6 UND LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;4195;TESOURA ESCOLAR BLACK INOX 130MM CABO PRETO CX/60 UND LEOELEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;4313;COLA DE SILICONE LIQUIDA 100ML DP100 CX/12 UND LEOARTE;1028308;COLA DE SILICONE LIQUIDA 100ML MAKE+;1028308
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;4314;COLA DE SILICONE LIQUIDA 60ML DP60 CX/24 UND LEOARTE;1028308;COLA DE SILICONE LIQUIDA 100ML MAKE+;1028308
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;4365;REGUA FLEXIVEL 30 CM CORES SORTIDAS CX/25 UND LEOELEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;4430;LAPIS DE COR CARBON 12 CORES REDONDO LEO&amp,LEO;1036444;LAPIS DE COR CARBON 12 CORES REDONDO LEO E LEO;1036444
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;4517;HIDROCOR 12 CORES PCT/12 ESTOJOS LEOELEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;4567;REGUA FLEXIVEL 20 CM CORES SORTIDAS CX/25 UND LEOELEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;4582;HIDROCOR 24 CORES PCT/12 ESTOJOS LEOELEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;4740;COLA DE SILICONE LIQUIDA 250ML DP250 CX/6 UND LEOARTE;1028308;COLA DE SILICONE LIQUIDA 100ML MAKE+;1028308
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;4745;APONTADOR BLOCO 4CM/DEPOSITO CX/24 UND LEOELEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;72003;TESOURA ESCOLAR PETS BLISTER CAIXA C/ 24 UND LEOELEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;72005;TESOURA ESCOLAR PLUS PASTEL TREND DISPLAY C/24 UND LEOELEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;72194;LAPIS GRAFITE HB RESINA DINO RED.C/BORR. POTE/72 UND LEO&amp,LEO;1036500;LAPIS GRAFITE HB RESINA DINO COM BORRACHA;1036500
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;72406;AQUARELA PEROLIZADA PICNIC - 28 CORES - ESTOJO + PINCEL LEOARTE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;72503;COMPASSO ESCOLAR NEON FEVER BLISTER CAIXA C/ 24 UND LEOELEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;72504;COMPASSO ESCOLAR PASTEL TREND DISPLAY C/24 UND LEOELEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;72565;MASSINHA DE MODELAR CORACAO HELLO KITTY KIT C/ 175G 7 CORES + 5 MOLDES - DISPLAY C/ 6 KITS - LEO&amp,LEO;1021790;KIT MASSINHA DE MODELAR ACRILEX 180G;1021790
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;73001;APONTADOR PLAST.C/DEPOSITO RETANGULAR 40MM PASTEL TREND CX/24UND LEOELEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;74010;APONTADOR C/ DEPOSITO E BORRACHA HELLO KITTY CX/6 BLISTER C/1 UND LEO&amp,LEO;1009214;APONTADOR C/ DEPOSITO;1009214
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;74159;CANETA PREMIUM DE BAMBU PLANTAHOLIC CAIXA C/1 UND LEO ARTE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;74212;GUACHE ESCOLAR CAIXA C/6 CORES - 15ML POR POTE - LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;79903;AVENTAL INFANTIL GAME - LEO&amp,LEO;1036848;AVENTAL INFANTIL GAMER DAC;1036848
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;79907;AVENTAL INFANTIL MELANCIA - LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;79908;AVENTAL INFANTIL JARDIM - LEO&amp,LEO;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;91013;TESOURA ESCRITORIO INOX 19,5CM CX/12 UND JOCAR OFFICE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;91014;TESOURA MULTIUSO INOX 8 POLEGADAS 21CM CX/12 UND JOCAR OFFICE;1025349;TESOURA MULTIUSO INOX 21CM;1025349
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;91413;LAMINA ESTILETE ESTREITO 9MM CX/100 UNDS LEOARTE;1037399;LAMINA ESTILETE ESTREITA KIT KB-0009;1037399
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;91414;LAMINA ESTILETE LARGO 18MM CX/100 UNDS LEOARTE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;91418;COLA EM FITA 8MMX8M CAIXA C/ 12 BLISTERS CORES SORTIDAS LEOARTE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;91419;ESTILETE ESTREITO EMBORRACHADO 9MM BLISTER UND LEOARTE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;91420;ESTILETE LARGO EMBORRACHADO 18MM BLISTER UND LEOARTE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;91424;ESTILETE TIPO BISTURI/2 LAMINAS EXTRAS BLISTER UND LEOARTE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;93010;GRAMPO GALVANIZADO 26/6 CX/5000 UND JOCAR OFFICE;1034371;GRAMPO GALVANIZADO 26/6 COM 5.000 GATTE;1034371
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;93011;GRAMPO GALVANIZADO 26/6 CX/1000 UND JOCAR OFFICE;1034371;GRAMPO GALVANIZADO 26/6 COM 5.000 GATTE;1034371
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;93050;EXTRATOR DE GRAMPOS ESPATULA CX/12 UND JOCAR OFFICE;1003732;EXTRATOR DE GRAMPOS 508B DESART;1003732
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;93099;MINI GRAMPEADOR DISPLAY C/12 UND JOCAR OFFICE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;94110;MARCA TEXTO CARBON NEON DISPLAY C/25 UND JOCAR OFFICE;;;
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;97947;CANETA ESF. WOW 0.7 COLORIDA/BRANCO - POTE C/ 50 UNID. SORTIDAS JOCAR OFFICE;1036451;CANETA ESF. WOW 0.7 CORES VARIADAS;1036451
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;97949;CANETA ESF. WOW 0.7 COLORIDA/PRETO - POTE C/ 50 UNID. SORTIDAS JOCAR OFFICE;1036451;CANETA ESF. WOW 0.7 CORES VARIADAS;1036451
3064692000553;LEONORA COMERCIO INTERNACIONAL LTDA;99344;CALCULADORA 8 DIGITOS HELLO KITTY- LETRON;1031248;CALCULADORA 8 DIGITOS SOLIDER SL-310MA;1031248
5317331000416;MAPED DO BRASIL LTDA.;472021FM;TESOURA 12 CM VIVO SMILING PLANET DISPLAY X 20 FSC MIX CREDIT BV- COC-156374;;;
5317331000416;MAPED DO BRASIL LTDA.;693500;TESOURA 13 CM SENSOFT 3D PARA CANHOTOS CORES SORTIDAS BLISTER X 1;;;
5317331000416;MAPED DO BRASIL LTDA.;063021FM;APONTADOR VIVO SMILING PLANET 1 FURO DISPLAY X 75 FSC MIX CREDIT BV- COC-156374;;;
5317331000416;MAPED DO BRASIL LTDA.;506700;APONTADOR METAL CLASSIC 2 FUROS DISPLAY X 20;;;
5317331000416;MAPED DO BRASIL LTDA.;17711;APONTADOR CROC CROC SAPO 1 FURO COM DEPOSITO CORES SORTIDAS DISPLAY X 24;1037654;APONTADOR CROC CROC COELHO MAPED;1037654
5317331000416;MAPED DO BRASIL LTDA.;464212;TESOURA 13 CM ESSENTIAL PULSE CORES SORTIDAS DISPLAY X 24;;;
5317331000416;MAPED DO BRASIL LTDA.;119450;COMPASSO STUDY ESTOJO COM 2 PECAS CORES SORTIDAS DISPLAY X 20;;;
5317331000416;MAPED DO BRASIL LTDA.;518100;COMPASSO ESSENTIALS CORES SORTIDAS DISPLAY X 30;1012074;COMPASSO ESSENTIALS MAPED;1012074
5317331000416;MAPED DO BRASIL LTDA.;851805;LAPIS GRAFITE HB GLITTER COM BORRACHA POTE X 72;;;
5317331000416;MAPED DO BRASIL LTDA.;743605;MARCA TEXTO MINI CUTE PASTEL DISPLAY X 48;;;
5317331000416;MAPED DO BRASIL LTDA.;832073ZV;LAPIS DE COR COLORPEPS STAR 12 UNIDADES E 15 CORES;1005971;LAPIS DE COR COLORPEPS STAR 24 CORES;1005971
5317331000416;MAPED DO BRASIL LTDA.;832074ZV;LAPIS DE COR COLORPEPS STAR 24 UNIDADES E 30 CORES;1005971;LAPIS DE COR COLORPEPS STAR 24 CORES;1005971
5317331000416;MAPED DO BRASIL LTDA.;183212ZV;LAPIS DE COR COLORPEPS STAR 12 CORES;1005971;LAPIS DE COR COLORPEPS STAR 24 CORES;1005971
5317331000416;MAPED DO BRASIL LTDA.;845912ZM;CANETA HIDROGRAFICA COLORPEPS OCEAN POLVO 12 CORES;1026717;CANETA HIDROGRAFICA BIG ACRILEX;1026717
5317331000416;MAPED DO BRASIL LTDA.;845924ZM;CANETA HIDROGRAFICA COLORPEPS OCEAN POLVO 24 CORES;1026717;CANETA HIDROGRAFICA BIG ACRILEX;1026717
5317331000416;MAPED DO BRASIL LTDA.;845726;CANETA HIDROGRAFICA COLORPEPS OCEAN 48 CORES;1026717;CANETA HIDROGRAFICA BIG ACRILEX;1026717
5317331000416;MAPED DO BRASIL LTDA.;863312;LAPIS DE COR COLORPEPS STRONG JUMBO 12 CORES;1005971;LAPIS DE COR COLORPEPS STAR 24 CORES;1005971
5317331000416;MAPED DO BRASIL LTDA.;468011;TESOURA 17 CM ESSENTIALS SIMETRICA PASTEL BLISTER X 1;;;
5317331000416;MAPED DO BRASIL LTDA.;845469;CANETA HIDROGRAFICA COLORPEPS PASTEL 10 CORES;1026717;CANETA HIDROGRAFICA BIG ACRILEX;1026717
5317331000416;MAPED DO BRASIL LTDA.;832071ZV;LAPIS DE COR COLORPEPS MUNDO 12 CORES MAIS 3 LAPIS DE COR TONS DE PELE;1005971;LAPIS DE COR COLORPEPS STAR 24 CORES;1005971
5317331000416;MAPED DO BRASIL LTDA.;983703ZV;LAPIS DE COR COLORPEPS STAR 24 CORES MAIS 3 LAPIS GRAFITE;1005971;LAPIS DE COR COLORPEPS STAR 24 CORES;1005971
5317331000416;MAPED DO BRASIL LTDA.;832017ZV;LAPIS DE COR COLORPEPS STAR 36 CORES;1005971;LAPIS DE COR COLORPEPS STAR 24 CORES;1005971
5317331000416;MAPED DO BRASIL LTDA.;861600;LAPIS DE COR COLORPEPS INFINITY 12 CORES;1005971;LAPIS DE COR COLORPEPS STAR 24 CORES;1005971
5317331000416;MAPED DO BRASIL LTDA.;15502;BORRACHA ANTI STRESS MINI CUTE CORES SORTIDAS DISPLAY X 16;;;
5317331000416;MAPED DO BRASIL LTDA.;24001;ESCALIMETRO ARCHITECTE BLISTER X 1;;;
5317331000416;MAPED DO BRASIL LTDA.;464312;TESOURA 13 CM ESSENTIALS PULSE PARA CANHOTOS CORES SORTIDAS DISPLAY X 10;;;
5317331000416;MAPED DO BRASIL LTDA.;51111;APONTADOR GLOBO 1 FURO COM DEPOSITO DISPLAY X 16;1037673;APONTADOR GLOBO 1 FURO COM DEPOSITO MAPED;1037673
5317331000416;MAPED DO BRASIL LTDA.;49231;APONTADOR COM BORRACHA CONNECT PASTEL 2 FUROS CORES SORTIDAS DISPLAY X 20;1031284;APONTADOR COM BORRACHA TONS PASTEL/ GLITZ;1031284
5317331000416;MAPED DO BRASIL LTDA.;49221;APONTADOR COM BORRACHA CONNECT MULTICOLORIDO 2 FUROS CORES SORTIDAS DISPLAY X 20;1031284;APONTADOR COM BORRACHA TONS PASTEL/ GLITZ;1031284
5317331000416;MAPED DO BRASIL LTDA.;464261;TESOURA 13 CM ESSENTIALS PRETA DISPLAY X 24;;;
5317331000416;MAPED DO BRASIL LTDA.;464413;TESOURA 13 CM ESSENTIALS SOFT PASTEL CORES SORTIDAS DISPLAY X 24;;;
5317331000416;MAPED DO BRASIL LTDA.;464412;TESOURA 13 CM ESSENTIALS SOFT CORES SORTIDAS DISPLAY X 24;;;
5317331000416;MAPED DO BRASIL LTDA.;242830;KIT GEOMETRICO CLASSIC 1 REGUA 2 ESQUADROS E 1 TRANSFERIDOR BLISTER X 1;;;
5317331000416;MAPED DO BRASIL LTDA.;352411;GRAMPEADOR MINI ESSENTIALS METAL DISPLAY X 20;;;
5317331000416;MAPED DO BRASIL LTDA.;847110;CANETA HIDROGRAFICA COLORPEPS GLITTER 10 CORES;1026717;CANETA HIDROGRAFICA BIG ACRILEX;1026717
5317331000416;MAPED DO BRASIL LTDA.;832048ZV;LAPIS DE COR COLORPEPS STAR 48 CORES;1005971;LAPIS DE COR COLORPEPS STAR 24 CORES;1005971
5317331000416;MAPED DO BRASIL LTDA.;861622;LAPIS DE COR COLORPEPS INFINITY 18 CORES;1005971;LAPIS DE COR COLORPEPS STAR 24 CORES;1005971
5317331000416;MAPED DO BRASIL LTDA.;833801FC;MARCADOR QUADRO BRANCO MARKER PEPS WOOD AZUL X12;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
5317331000416;MAPED DO BRASIL LTDA.;833802FC;MARCADOR QUADRO BRANCO MARKER PEPS WOOD PRETO X12;1014175;REABASTECEDOR  P/ MARCADOR QUADRO BRANCO;1014175
5317331000416;MAPED DO BRASIL LTDA.;123211;BORRACHA ZENOA PASTEL CORES SORTIDAS DISPLAY X 15;;;
24856865000112;Happy Books Editora Ltda;318922;APRIMORE SEUS CONHECIMENTOS: DINOSSAUROS PODEROSOS;;;
24856865000112;Happy Books Editora Ltda;318817;AVENTURAS ESCAPE ROOM: O MAIOR CASO DE SHERLOCK;;;
24856865000112;Happy Books Editora Ltda;311308;CONTOS CLASSICOS COM ABAS: BRANCA DE NEVE;;;
24856865000112;Happy Books Editora Ltda;311316;CONTOS CLASSICOS COM ABAS: CACHINHOS DOURADOS;;;
24856865000112;Happy Books Editora Ltda;311324;CONTOS CLASSICOS COM ABAS: CHAPEUZINHO VERMELHO;;;
24856865000112;Happy Books Editora Ltda;311332;CONTOS CLASSICOS COM ABAS: CINDERELA;;;
24856865000112;Happy Books Editora Ltda;311340;CONTOS CLASSICOS COM ABAS: JOAO E O PE DE FEIJAO;;;
24856865000112;Happy Books Editora Ltda;311359;CONTOS CLASSICOS COM ABAS: PATINHO FEIO, O;;;
24856865000112;Happy Books Editora Ltda;311367;CONTOS CLASSICOS COM ABAS: PINOQUIO;;;
24856865000112;Happy Books Editora Ltda;311375;CONTOS CLASSICOS COM ABAS: TRES PORQUINHOS, OS;;;
24856865000112;Happy Books Editora Ltda;321176;COZY & CUTE: DIAS CALMOS;;;
24856865000112;Happy Books Editora Ltda;321370;COZY & CUTE: DIAS DE PAZ;;;
24856865000112;Happy Books Editora Ltda;321389;COZY & CUTE: DIAS DOCES;;;
24856865000112;Happy Books Editora Ltda;321184;COZY & CUTE: DIAS FELIZES;;;
